b_code,b_name,b_type,b_gudok,b_author,b_publish,b_page,b_price,b_cdate,b_rdate,b_bookcover,b_coversize,b_des
114684385,너를 사랑했던 한 사람의 나에게,novel,Y,오토노 요모지 저/김현화 역,모모,365,12600 ,2022-12-07,2020-01-11,http://image.yes24.com/goods/114684385/L,0,책설명
114247052,문제적 캐릭터 심리 사전 창작자를 위한 캐릭터 설정 가이드,novel,Y,한민박성미유지현 저,시크릿하우스,365,16200 ,2022-12-07,2020-01-12,http://image.yes24.com/goods/114247052/L,0,책설명
113476047,눈감지 마라 [ 작가 사인 인쇄본 양장 ],novel,Y,이기호 저,마음산책,365,13500 ,2022-12-07,2020-01-13,http://image.yes24.com/goods/113476047/L,0,책설명
112593015,보테로 가족의 사랑 약국,novel,Y,이선영 저,클레이하우스,365,13500 ,2022-12-07,2020-01-14,http://image.yes24.com/goods/112593015/L,0,책설명
109905231,우리가 세상을 이해하길 멈출 때,novel,Y,벵하민 라바투트 저/노승영 역,문학동네,365,14400 ,2022-12-07,2020-01-15,http://image.yes24.com/goods/109905231/L,0,책설명
108239190,집착 [ 양장 개정판 ],novel,Y,아니 에르노 저/정혜용 역,문학동네,365,9900 ,2022-12-07,2020-01-16,http://image.yes24.com/goods/108239190/L,0,책설명
104722726,행성어 서점 [ 양장 ],novel,Y,김초엽 저/최인호 그림,마음산책,365,13050 ,2022-12-07,2020-01-17,http://image.yes24.com/goods/104722726/L,0,책설명
103967246,나나 [ 양장 ],novel,Y,이희영 저,창비,365,11700 ,2022-12-07,2020-01-18,http://image.yes24.com/goods/103967246/L,0,책설명
103386114,외로우니까 사람이다 [ 양장 개정증보판 ],novel,Y,정호승 저,창비,365,11700 ,2022-12-07,2020-01-19,http://image.yes24.com/goods/103386114/L,0,책설명
101375809,마션 [ 스페셜 에디선 ],novel,Y,앤디 위어 저/박아람 역,알에이치코리아(RHK),365,14850 ,2022-12-07,2020-01-20,http://image.yes24.com/goods/101375809/L,0,책설명
97252762,꼭두각시 살인사건,novel,Y,다니엘 콜 저/유혜인 역,북플라자,365,13950 ,2022-12-07,2020-01-21,http://image.yes24.com/goods/97252762/L,0,책설명
96031227,당신은 첫눈입니까,novel,Y,이규리 저,문학동네,365,9000 ,2022-12-07,2020-01-22,http://image.yes24.com/goods/96031227/L,0,책설명
91159773,어떤 물질의 사랑,novel,Y,천선란 저,아작,365,13320 ,2022-12-07,2020-01-23,http://image.yes24.com/goods/91159773/L,0,책설명
90865381,스토너 초판본 [ 양장 ],novel,Y,존 윌리엄스 저/김승욱 역,알에이치코리아(RHK),365,13500 ,2022-12-07,2020-01-24,http://image.yes24.com/goods/90865381/L,0,책설명
90164277,이윤기의 그리스 로마 신화 (특별 합본판) [ 양장 ],novel,Y,이윤기 저,웅진지식하우스,365,35820 ,2022-12-07,2020-01-25,http://image.yes24.com/goods/90164277/L,0,책설명
82939744,해리포터와 아즈카반의 죄수 1 [ 개정판 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,8550 ,2022-12-07,2020-01-26,http://image.yes24.com/goods/82939744/L,0,책설명
76902882,초판본 오만과 편견 1894년 오리지널 초판본 표지디자인 [ 양장 ],novel,Y,제인 오스틴 저/김유미 역,더스토리,365,15120 ,2022-12-07,2020-01-27,http://image.yes24.com/goods/76902882/L,0,책설명
69406591,연인들은 부지런히 서로를 잊으리라,novel,Y,박서영 저,문학동네,365,9000 ,2022-12-07,2020-01-28,http://image.yes24.com/goods/69406591/L,0,책설명
62189929,있으려나 서점 [ 양장 ],novel,Y,요시타케 신스케 저/고향옥 역,온다,365,11520 ,2022-12-07,2020-01-29,http://image.yes24.com/goods/62189929/L,0,책설명
57920458,그 겨울의 일주일,novel,Y,메이브 빈치 저/정연희 역,문학동네,365,13320 ,2022-12-07,2020-01-30,http://image.yes24.com/goods/57920458/L,0,책설명
32488280,밤에 우리 영혼은,novel,Y,켄트 하루프 저/김재성 역,뮤진트리,365,11700 ,2022-12-07,2020-01-31,http://image.yes24.com/goods/32488280/L,0,책설명
11019007,나는 고양이로소이다,novel,Y,나쓰메 소세키 저/송태욱 역,현암사,365,13500 ,2022-12-07,2020-02-01,http://image.yes24.com/goods/11019007/L,0,책설명
8277363,한국단편소설 70 중고생이 꼭 읽어야 할 [ ‘인물 관계도’ 수록 개정판 ],novel,Y,박완서 저/박찬영성낙수 편/이태준현진건 등저,리베르,365,15120 ,2022-12-07,2020-02-02,http://image.yes24.com/goods/8277363/L,0,책설명
8183468,원미동 사람들 [ 개정판 ],novel,Y,양귀자 저,쓰다,365,11700 ,2022-12-07,2020-02-03,http://image.yes24.com/goods/8183468/L,0,책설명
7914688,이상 소설 전집,novel,Y,이상 저,민음사,365,11700 ,2022-12-07,2020-02-04,http://image.yes24.com/goods/7914688/L,0,책설명
6179070,노인과 바다,novel,Y,어네스트 밀러 헤밍웨이 저,문학동네,365,7200 ,2022-12-07,2020-02-05,http://image.yes24.com/goods/6179070/L,0,책설명
1484757,날개,novel,Y,이상 저,문학과지성사,365,10800 ,2022-12-07,2020-02-06,http://image.yes24.com/goods/1484757/L,0,책설명
1422121,달콤 쌉싸름한 초콜릿,novel,Y,라우라 에스키벨 저/권미선 역,민음사,365,9000 ,2022-12-07,2020-02-07,http://image.yes24.com/goods/1422121/L,0,책설명
318392,체호프 단편선,novel,Y,안톤 파블로비치 체호프 저,민음사,365,6300 ,2022-12-07,2020-02-08,http://image.yes24.com/goods/318392/L,0,책설명
115786373,마지막 섬,novel,Y,쥴퓌 리바넬리 저/오진혁 역,호밀밭,365,14400 ,2022-12-07,2020-02-09,http://image.yes24.com/goods/115786373/L,0,책설명
114333525,언러키 스타트업,novel,Y,정지음 저,민음사,365,13500 ,2022-12-07,2020-02-10,http://image.yes24.com/goods/114333525/L,0,책설명
112072385,연을 쫓는 아이 [ 반양장 개정판 ],novel,Y,할레드 호세이니 저/왕은철 역,현대문학,365,14400 ,2022-12-07,2020-02-11,http://image.yes24.com/goods/112072385/L,0,책설명
110664264,수상한 목욕탕,novel,Y,마쓰오 유미 저/이수은 역,문예춘추사,365,12600 ,2022-12-07,2020-02-12,http://image.yes24.com/goods/110664264/L,0,책설명
108391144,파이 이야기 [ 양장 개정판 ],novel,Y,얀 마텔 저/공경희 역,작가정신,365,14400 ,2022-12-07,2020-02-13,http://image.yes24.com/goods/108391144/L,0,책설명
104739089,브람스를 좋아하세요... [ 양장 ],novel,Y,프랑수아즈 사강 저/김남주 역,민음사,365,9900 ,2022-12-07,2020-02-14,http://image.yes24.com/goods/104739089/L,0,책설명
97247811,듄 신장판 1 듄 DUNE [ 양장 ],novel,Y,프랭크 허버트 저/김승욱 역,황금가지,365,22500 ,2022-12-07,2020-02-15,http://image.yes24.com/goods/97247811/L,0,책설명
88384312,나의 라임오렌지나무 (40주년 기념 스페셜 에디션) 어느 날 슬픔을 발견한 한 꼬마의 이야기 [ 양장 ],novel,Y,J.M. 바스콘셀로스 저/박동원 역,동녘,365,14400 ,2022-12-07,2020-02-16,http://image.yes24.com/goods/88384312/L,0,책설명
82940433,해리포터와 아즈카반의 죄수 2 [ 개정판 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,8550 ,2022-12-07,2020-02-17,http://image.yes24.com/goods/82940433/L,0,책설명
78860364,루팡의 딸,novel,Y,요코제키 다이 저/최재호 역,북플라자,365,13500 ,2022-12-07,2020-02-18,http://image.yes24.com/goods/78860364/L,0,책설명
63693707,리버 보이 [ 특별판 리커버 ],novel,Y,팀 보울러 저/정해영 역,놀,365,12150 ,2022-12-07,2020-02-19,http://image.yes24.com/goods/63693707/L,0,책설명
58959070,나무를 심은 사람 [ 개정2판 양장 ],novel,Y,장 지오노 저/최수연 그림/김경온 역,두레,365,9000 ,2022-12-07,2020-02-20,http://image.yes24.com/goods/58959070/L,0,책설명
43504366,해가 지는 곳으로 [ 양장 ],novel,Y,최진영 저,민음사,365,12600 ,2022-12-07,2020-02-21,http://image.yes24.com/goods/43504366/L,0,책설명
30435587,여름은 오래 그곳에 남아 [ 양장 ],novel,Y,마쓰이에 마사시 저,비채,365,12600 ,2022-12-07,2020-02-22,http://image.yes24.com/goods/30435587/L,0,책설명
6669883,예감은 틀리지 않는다 [ 양장 ],novel,Y,줄리언 반스 저/최세희 역,다산책방,365,11520 ,2022-12-07,2020-02-23,http://image.yes24.com/goods/6669883/L,0,책설명
3563528,고백,novel,Y,미나토 가나에 저/김선영 역,비채,365,11520 ,2022-12-07,2020-02-24,http://image.yes24.com/goods/3563528/L,0,책설명
391207,팡세,novel,Y,블레즈 파스칼 저,민음사,365,9900 ,2022-12-07,2020-02-25,http://image.yes24.com/goods/391207/L,0,책설명
17359,변신 시골의사,novel,Y,프란츠 카프카 저/전영애 역,민음사,365,7650 ,2022-12-07,2020-02-26,http://image.yes24.com/goods/17359/L,0,책설명
104428023,아홉수 가위,novel,Y,범유진 저,안전가옥,365,9000 ,2022-12-07,2020-02-27,http://image.yes24.com/goods/104428023/L,0,책설명
115992224,안녕 낯선 사람 화제의 웹드라마 「픽고」 대본 에세이,novel,Y,이민지고낙균 저,포레스트북스,365,16920 ,2022-12-07,2020-02-28,http://image.yes24.com/goods/115992224/L,0,책설명
115593167,우리는 여기에 없었다,novel,Y,안드레아 바츠 저/이나경 역,모모,365,14400 ,2022-12-07,2020-02-29,http://image.yes24.com/goods/115593167/L,0,책설명
115221014,수요시식회 필사노트 햇빛을 받은 꽃처럼 마음이 건강해지는 시 모음 [ 양장 ],novel,Y,김재우 편,테크빌교육,365,13500 ,2022-12-07,2020-03-01,http://image.yes24.com/goods/115221014/L,0,책설명
115209337,이중 작가 초롱,novel,Y,이미상 저,문학동네,365,13950 ,2022-12-07,2020-03-02,http://image.yes24.com/goods/115209337/L,0,책설명
114998524,타이탄의 세이렌 [ 양장 ],novel,Y,커트 보니것 저/강동혁 역,문학동네,365,14850 ,2022-12-07,2020-03-03,http://image.yes24.com/goods/114998524/L,0,책설명
114666604,내가 사랑했던 모든 너에게,novel,Y,오토노 요모지 저/김현화 역,모모,365,12600 ,2022-12-07,2020-03-04,http://image.yes24.com/goods/114666604/L,0,책설명
114332220,인어 사냥 차인표 장편소설,novel,Y,차인표 저,해결책,365,13500 ,2022-12-07,2020-03-05,http://image.yes24.com/goods/114332220/L,0,책설명
111750735,오늘도 고바야시 서점에 갑니다,novel,Y,가와카미 데쓰야 저/송지현 역,현익출판,365,13500 ,2022-12-07,2020-03-06,http://image.yes24.com/goods/111750735/L,0,책설명
110438100,다섯번째 산 [ 양장 ],novel,Y,파울로 코엘료 저/오진영 역,문학동네,365,13500 ,2022-12-07,2020-03-07,http://image.yes24.com/goods/110438100/L,0,책설명
105302087,루팡의 딸 3,novel,Y,요코제키 다이 저/권하영 역,북플라자,365,13500 ,2022-12-07,2020-03-08,http://image.yes24.com/goods/105302087/L,0,책설명
103152391,백조와 박쥐,novel,Y,히가시노 게이고 저/양윤옥 역,현대문학,365,16200 ,2022-12-07,2020-03-09,http://image.yes24.com/goods/103152391/L,0,책설명
99351974,풀꽃 [ 양장 개정판 ],novel,Y,나태주 저,지혜,365,9000 ,2022-12-07,2020-03-10,http://image.yes24.com/goods/99351974/L,0,책설명
96808711,그 많던 싱아는 누가 다 먹었을까 [ 양장 개정판 ],novel,Y,박완서 저,웅진지식하우스,365,11700 ,2022-12-07,2020-03-11,http://image.yes24.com/goods/96808711/L,0,책설명
90548211,초판본 싯다르타 (리커버 한정판) 1922년 오리지널 초판본 표지디자인 [ 양장 블랙벨벳 에디션 ],novel,Y,헤르만 헤세 저/박진권 역,더스토리,365,10800 ,2022-12-07,2020-03-12,http://image.yes24.com/goods/90548211/L,0,책설명
90344587,키르케 [ 양장 ],novel,Y,매들린 밀러 저/이은선 역,이봄,365,15300 ,2022-12-07,2020-03-13,http://image.yes24.com/goods/90344587/L,0,책설명
82945426,해리포터와 마법사의 돌 (일러스트 에디션) [ 양장 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,27900 ,2022-12-07,2020-03-14,http://image.yes24.com/goods/82945426/L,0,책설명
82942111,해리포터와 불의 잔 4 [ 개정판 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,8550 ,2022-12-07,2020-03-15,http://image.yes24.com/goods/82942111/L,0,책설명
78241925,걸리버여행기 [ 무삭제 완역본 ],novel,Y,조나단 스위프트 저/이종인 역,현대지성,365,10350 ,2022-12-07,2020-03-16,http://image.yes24.com/goods/78241925/L,0,책설명
65417578,최성윤 교수와 함께 읽는 구운몽,novel,Y,김만중 저/최성윤 편,서연비람,365,10800 ,2022-12-07,2020-03-17,http://image.yes24.com/goods/65417578/L,0,책설명
62758174,어린 왕자 팝업북 [ 개정판 ],novel,Y,앙투안 드 생텍쥐페리 저/김화영 역,문학동네,365,34200 ,2022-12-07,2020-03-18,http://image.yes24.com/goods/62758174/L,0,책설명
60896871,고양이 2 [ 양장 ],novel,Y,베르나르 베르베르 저/전미연 역,열린책들,365,11520 ,2022-12-07,2020-03-19,http://image.yes24.com/goods/60896871/L,0,책설명
57665154,유혹하는 글쓰기 스티븐 킹의 창작론 [ 리뉴얼판 ],novel,Y,스티븐 킹 저/김진준 역,김영사,365,15120 ,2022-12-07,2020-03-20,http://image.yes24.com/goods/57665154/L,0,책설명
30547371,낭만적 연애와 그 후의 일상 [ 양장 ],novel,Y,알랭 드 보통 저,은행나무,365,12150 ,2022-12-07,2020-03-21,http://image.yes24.com/goods/30547371/L,0,책설명
21395076,파도가 바다의 일이라면 [ 개정판 ],novel,Y,김연수 저,문학동네,365,11700 ,2022-12-07,2020-03-22,http://image.yes24.com/goods/21395076/L,0,책설명
11087831,안드로이드는 전기양의 꿈을 꾸는가?,novel,Y,필립 K. 딕 저/박중서 역,폴라북스,365,12600 ,2022-12-07,2020-03-23,http://image.yes24.com/goods/11087831/L,0,책설명
4701388,7년의 밤,novel,Y,정유정 저,은행나무,365,13050 ,2022-12-07,2020-03-24,http://image.yes24.com/goods/4701388/L,0,책설명
3210739,몰락의 에티카 문학은 몰락 이후의 첫 번째 표정이다,novel,Y,신형철 저,문학동네,365,16200 ,2022-12-07,2020-03-25,http://image.yes24.com/goods/3210739/L,0,책설명
356559,홍길동전,novel,Y,정종목 글 / 이광익 그림,창비,365,9900 ,2022-12-07,2020-03-26,http://image.yes24.com/goods/356559/L,0,책설명
295136,나르치스와 골드문트,novel,Y,헤르만 헤세 저,민음사,365,10800 ,2022-12-07,2020-03-27,http://image.yes24.com/goods/295136/L,0,책설명
72287,황금빛 모서리,novel,Y,김중식 저,문학과지성사,365,10800 ,2022-12-07,2020-03-28,http://image.yes24.com/goods/72287/L,0,책설명
115796332,황산강,novel,Y,문학철 저,책과나무,365,12600 ,2022-12-07,2020-03-29,http://image.yes24.com/goods/115796332/L,0,책설명
115309749,푸른 행성이 있었다,novel,Y,프랑수아 를로르 저/양영란 역,마시멜로,365,14400 ,2022-12-07,2020-03-30,http://image.yes24.com/goods/115309749/L,0,책설명
115050011,어떤 슬픔은 함께할 수 없다,novel,Y,손택수 저,문학동네,365,9000 ,2022-12-07,2020-03-31,http://image.yes24.com/goods/115050011/L,0,책설명
114665379,해리포터와 불사조 기사단 (일러스트 에디션) [ 양장 ],novel,Y,J.K. 롤링 저/짐 케이닐 패커 그림/강동혁 역,문학수첩,365,49500 ,2022-12-07,2020-04-01,http://image.yes24.com/goods/114665379/L,0,책설명
112592342,데뷔 못 하면 죽는 병 걸림 1부 소프트 커버 세트 [ 전2권 ],novel,Y,백덕수 저,위시북스,365,22500 ,2022-12-07,2020-04-02,http://image.yes24.com/goods/112592342/L,0,책설명
112017735,기척,novel,Y,레이철 호킨스 저/천화영 역,모모,365,14400 ,2022-12-07,2020-04-03,http://image.yes24.com/goods/112017735/L,0,책설명
110728743,믿음에 대하여 박상영 연작소설,novel,Y,박상영 저,문학동네,365,13050 ,2022-12-07,2020-04-04,http://image.yes24.com/goods/110728743/L,0,책설명
108389326,엔드게임 살인사건,novel,Y,다니엘 콜 저/유혜인 역,북플라자,365,13950 ,2022-12-07,2020-04-05,http://image.yes24.com/goods/108389326/L,0,책설명
108239175,탐닉 [ 양장 개정판 ],novel,Y,아니 에르노 저/조용희 역,문학동네,365,13950 ,2022-12-07,2020-04-06,http://image.yes24.com/goods/108239175/L,0,책설명
106562760,인간실격,novel,Y,다자이 오사무 저/김정오 역,하다,365,12600 ,2022-12-07,2020-04-07,http://image.yes24.com/goods/106562760/L,0,책설명
103916738,1차원이 되고 싶어,novel,Y,박상영 저,문학동네,365,13320 ,2022-12-07,2020-04-08,http://image.yes24.com/goods/103916738/L,0,책설명
95712763,[한양리커버] 블랙 쇼맨과 이름 없는 마을의 살인 [ 양장 ],novel,Y,히가시노 게이고 저/최고은 역,알에이치코리아(RHK),365,16200 ,2022-12-07,2020-04-09,http://image.yes24.com/goods/95712763/L,0,책설명
93961564,해리 포터와 마법사의 돌 : 미나리마 에디션 [ 양장 ],novel,Y,J.K. 롤링 저/미나리마 그림/강동혁 역,문학수첩,365,29700 ,2022-12-07,2020-04-10,http://image.yes24.com/goods/93961564/L,0,책설명
90926731,삼체 1~3 세트 [ 전3권 개정양장본 ],novel,Y,류츠신 저/이현아허유영 역,자음과모음,365,53100 ,2022-12-07,2020-04-11,http://image.yes24.com/goods/90926731/L,0,책설명
90225118,아홉살 인생,novel,Y,위기철 저,현북스,365,10800 ,2022-12-07,2020-04-12,http://image.yes24.com/goods/90225118/L,0,책설명
73440996,너와 만날 수 있었던 4%의 기적,novel,Y,히로세 미이 저/주승현 역,제우미디어,365,11520 ,2022-12-07,2020-04-13,http://image.yes24.com/goods/73440996/L,0,책설명
72172961,사랑의 이해,novel,Y,이혁진 저,민음사,365,13500 ,2022-12-07,2020-04-14,http://image.yes24.com/goods/72172961/L,0,책설명
59391530,멋진 신세계,novel,Y,올더스 헉슬리 저/이덕형 역,문예출판사,365,10350 ,2022-12-07,2020-04-15,http://image.yes24.com/goods/59391530/L,0,책설명
59303877,변신 외,novel,Y,프란츠 카프카 저/김재희 역,서연비람,365,10800 ,2022-12-07,2020-04-16,http://image.yes24.com/goods/59303877/L,0,책설명
29190285,죽여 마땅한 사람들,novel,Y,피터 스완슨 저/노진선 역,푸른숲,365,13320 ,2022-12-07,2020-04-17,http://image.yes24.com/goods/29190285/L,0,책설명
29172898,마음 [ 양장 ],novel,Y,나쓰메 소세키 저/송태욱 역,현암사,365,11700 ,2022-12-07,2020-04-18,http://image.yes24.com/goods/29172898/L,0,책설명
23593370,앨리스 죽이기,novel,Y,고바야시 야스미 저/김은모 역,검은숲,365,12150 ,2022-12-07,2020-04-19,http://image.yes24.com/goods/23593370/L,0,책설명
23558493,오래 보아야 예쁘다 너도 그렇다,novel,Y,나태주 편,알에이치코리아(RHK),365,13500 ,2022-12-07,2020-04-20,http://image.yes24.com/goods/23558493/L,0,책설명
11119057,빙과 [ 양장 ],novel,Y,요네자와 호노부 저/권영주 역,엘릭시르,365,10800 ,2022-12-07,2020-04-21,http://image.yes24.com/goods/11119057/L,0,책설명
9104090,색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해 [ 양장 ],novel,Y,무라카미 하루키 저/양억관 역,민음사,365,13320 ,2022-12-07,2020-04-22,http://image.yes24.com/goods/9104090/L,0,책설명
8454107,에드거 앨런 포 단편선,novel,Y,에드가 앨런 포 저,민음사,365,10350 ,2022-12-07,2020-04-23,http://image.yes24.com/goods/8454107/L,0,책설명
6185205,칼의 노래 [ 양장 ],novel,Y,김훈 저,문학동네,365,12600 ,2022-12-07,2020-04-24,http://image.yes24.com/goods/6185205/L,0,책설명
3677815,모비 딕 [ 양장 ],novel,Y,허먼 멜빌 저/김석희 역,작가정신,365,43200 ,2022-12-07,2020-04-25,http://image.yes24.com/goods/3677815/L,0,책설명
